topic_id,topic_name,topic_url,topic_comment_count
388,Letölthető árfolyamadatok a Portfolio.hu-n!,https://forum.portfolio.hu/topics/letoltheto-arfolyamadatok-a-portfoliohu-n/388,5
399,"Simor András a BUX-ról, BÉT-ről és a regionális együttműködésről",https://forum.portfolio.hu/topics/simor-andras-a-bux-rol-bet-rol-es-a-regionalis-egyuttmukodesrol/399,3
396,Az IEB új elektronikus szolgáltatást indít,https://forum.portfolio.hu/topics/az-ieb-uj-elektronikus-szolgaltatast-indit/396,9
403,"Kis lista, nagy türelem (Vakmajom)",https://forum.portfolio.hu/topics/kis-lista-nagy-turelem-vakmajom/403,3
404,Medgyessy: nincs előremutató lépés a mai magyar gazdaságpolitikában,https://forum.portfolio.hu/topics/medgyessy-nincs-eloremutato-lepes-a-mai-magyar-gazdasagpolitikaban/404,9
407,Ma is lesz pörgés a BÉT-en,https://forum.portfolio.hu/topics/ma-is-lesz-porges-a-bet-en/407,6
408,Internet,https://forum.portfolio.hu/topics/internet/408,2
293,Európa: esés a FED ülés előtt,https://forum.portfolio.hu/topics/europa-eses-a-fed-ules-elott/293,3
297,Kis segítség a külföldi részvényvásárláshoz,https://forum.portfolio.hu/topics/kis-segitseg-a-kulfoldi-reszvenyvasarlashoz/297,3
363,"Kerüld a technológiát, pálfordulat az európai professzionáli",https://forum.portfolio.hu/topics/keruld-a-technologiat-palfordulat-az-europai-professzionali/363,7
373,illikvid papírok árfolyama,https://forum.portfolio.hu/topics/illikvid-papirok-arfolyama/373,2
380,Greenspan a Szenátus előtt,https://forum.portfolio.hu/topics/greenspan-a-szenatus-elott/380,4
386,Milton,https://forum.portfolio.hu/topics/milton/386,3
382,Jelszó?,https://forum.portfolio.hu/topics/jelszo/382,6
338,Arago,https://forum.portfolio.hu/topics/arago/338,31
295,Az abszurd dráma folytatódik (gázárak),https://forum.portfolio.hu/topics/az-abszurd-drama-folytatodik-gazarak/295,8
309,Készül a Borsodchem ajánlat,https://forum.portfolio.hu/topics/keszul-a-borsodchem-ajanlat/309,13
319,EGIS,https://forum.portfolio.hu/topics/egis/319,2
318,Varga szerint nincs napirenden az intervenció,https://forum.portfolio.hu/topics/varga-szerint-nincs-napirenden-az-intervencio/318,18
325,Gdansk ügyében a hét végén dönt a Nafta Polska,https://forum.portfolio.hu/topics/gdansk-ugyeben-a-het-vegen-dont-a-nafta-polska/325,3
354,"Kibocsátási árfolyamon a Matáv: fundamentum, történelem, DT",https://forum.portfolio.hu/topics/kibocsatasi-arfolyamon-a-matav-fundamentum-tortenelem-dt/354,3
356,Arago közgyűlés a nyilvános ajánlat elfogadásáról,https://forum.portfolio.hu/topics/arago-kozgyules-a-nyilvanos-ajanlat-elfogadasarol/356,5
340,Eladták a legnagyobb szlovák mobilszolgáltatót is (jól volt,https://forum.portfolio.hu/topics/eladtak-a-legnagyobb-szlovak-mobilszolgaltatot-is-jol-volt/340,4
349,Tőzsdei társaságok szereplése a Szigeten,https://forum.portfolio.hu/topics/tozsdei-tarsasagok-szereplese-a-szigeten/349,7
324,Fotex,https://forum.portfolio.hu/topics/fotex/324,13
335,Erste és a CIB versenyez az IEB-ért (4.),https://forum.portfolio.hu/topics/erste-es-a-cib-versenyez-az-ieb-ert-4/335,6
306,"Linamar, skyjack..",https://forum.portfolio.hu/topics/linamar-skyjack/306,4
307,Külföldi indexalapok a ConCorde-nál,https://forum.portfolio.hu/topics/kulfoldi-indexalapok-a-concorde-nal/307,3
308,Az USA második legnagyobb IPO-ja,https://forum.portfolio.hu/topics/az-usa-masodik-legnagyobb-ipo-ja/308,7
311,Mely papírokat kedvelik leginkább az európai intézményi befe,https://forum.portfolio.hu/topics/mely-papirokat-kedvelik-leginkabb-az-europai-intezmenyi-befe/311,3
310,"Folyamatos mélyrepülés / trenddel szemben: Rába, Pplast",https://forum.portfolio.hu/topics/folyamatos-melyrepules-trenddel-szemben-raba-pplast/310,8
312,Kivonul a Suisse a magyar piacról?,https://forum.portfolio.hu/topics/kivonul-a-suisse-a-magyar-piacrol/312,4
38518,NUTEX - új lehetőségek,https://forum.portfolio.hu/topics/nutex-uj-lehetosegek/38518,51
18213,Nyomozás HUMET azaz NUTEX ügyben,https://forum.portfolio.hu/topics/nyomozas-humet-azaz-nutex-ugyben/18213,706
21572,OPIMUS,https://forum.portfolio.hu/topics/opimus/21572,53 426
38753,OPUS 100.0 FT,https://forum.portfolio.hu/topics/opus-1000-ft/38753,3
26602,"""Zsiday felett elszállt az idő,egy Gyuripapa véleményére sokkal jobban adok""",https://forum.portfolio.hu/topics/zsiday-felett-elszallt-az-idoegy-gyuripapa-velemenyere-sokkal-jobban-adok/26602,148
38755,Meddig esnek a Magyar részvények 2020,https://forum.portfolio.hu/topics/meddig-esnek-a-magyar-reszvenyek-2020/38755,2
16420,A Magyar Telekom már nem a régi,https://forum.portfolio.hu/topics/a-magyar-telekom-mar-nem-a-regi/16420,6
25664,Saját részvény vásárlás és/vs osztalék,https://forum.portfolio.hu/topics/sajat-reszveny-vasarlas-esvs-osztalek/25664,4
5300,"Magyar Telekom: Ez nem az, amit vártunk - a dráma fokozódik",https://forum.portfolio.hu/topics/magyar-telekom-ez-nem-az-amit-vartunk-a-drama-fokozodik/5300,61
38647,Wing,https://forum.portfolio.hu/topics/wing/38647,18
21920,Tovább zuhant a Fidesz támogatottsága,https://forum.portfolio.hu/topics/tovabb-zuhant-a-fidesz-tamogatottsaga/21920,11
38680,NUTEX átverés ?,https://forum.portfolio.hu/topics/nutex-atveres/38680,56
24428,Ez a csúcs: KISZEL TÜNDE és a NUTEX :D,https://forum.portfolio.hu/topics/ez-a-csucs-kiszel-tunde-es-a-nutex-d/24428,12
38719,Parókia,https://forum.portfolio.hu/topics/parokia/38719,9
38709,Minden 4ig kritika kiirtva!,https://forum.portfolio.hu/topics/minden-4ig-kritika-kiirtva/38709,48
20390,S&P500,https://forum.portfolio.hu/topics/sp500/20390,749
38689,Zaklató DK-s Gréczy takarodj!,https://forum.portfolio.hu/topics/zaklato-dk-s-greczy-takarodj/38689,264
25025,Momentum,https://forum.portfolio.hu/topics/momentum/25025,915
22144,"A szerbek arra kérik Orbánt, ne építsen falat",https://forum.portfolio.hu/topics/a-szerbek-arra-kerik-orbant-ne-epitsen-falat/22144,53 186
27346,OPUS-Csoport Topik,https://forum.portfolio.hu/topics/opus-csoport-topik/27346,14
289,"Külföldi hírek, árfolyamok és adatbázisok a Portfólión",https://forum.portfolio.hu/topics/kulfoldi-hirek-arfolyamok-es-adatbazisok-a-portfolion/289,4
298,Ibuszé a Népszava?,https://forum.portfolio.hu/topics/ibusze-a-nepszava/298,3
299,Újabb bróker bírság,https://forum.portfolio.hu/topics/ujabb-broker-birsag/299,9
301,Európai uniós összehasonlítás a 13 csatlakozni szándékozó or,https://forum.portfolio.hu/topics/europai-unios-osszehasonlitas-a-13-csatlakozni-szandekozo-or/301,3
303,Semmi gond a hitelekkel az igazgatóság szerint (NABI),https://forum.portfolio.hu/topics/semmi-gond-a-hitelekkel-az-igazgatosag-szerint-nabi/303,4
305,Ikarus közgyűlés,https://forum.portfolio.hu/topics/ikarus-kozgyules/305,2
304,Továbbra is korlátozó záradékkal látja el a NABI beszámolójá,https://forum.portfolio.hu/topics/tovabbra-is-korlatozo-zaradekkal-latja-el-a-nabi-beszamoloja/304,4
287,ÉLET a BÉT-en!,https://forum.portfolio.hu/topics/elet-a-bet-en/287,10
217,Egy új-régi gondolat: a Tobin-adó,https://forum.portfolio.hu/topics/egy-uj-regi-gondolat-a-tobin-ado/217,5
110,ki mit gondol a Fotex rôl,https://forum.portfolio.hu/topics/ki-mit-gondol-a-fotex-rol/110,8
118,BChem levél a részvényeseknek,https://forum.portfolio.hu/topics/bchem-level-a-reszvenyeseknek/118,7
171,econet.hu a Compaq Magyarországgal fejleszt,https://forum.portfolio.hu/topics/econethu-a-compaq-magyarorszaggal-fejleszt/171,9
245,A rövid magyar vagy a lengyel hosszú papírok lehetnek az év,https://forum.portfolio.hu/topics/a-rovid-magyar-vagy-a-lengyel-hosszu-papirok-lehetnek-az-ev/245,3
280,"3 év börtön és 10 m Ft, avagy Lex-Portfólió a BorsodChem-nél",https://forum.portfolio.hu/topics/3-ev-borton-es-10-m-ft-avagy-lex-portfolio-a-borsodchem-nel/280,14
284,Tart az EGIS csúzda,https://forum.portfolio.hu/topics/tart-az-egis-csuzda/284,3
286,Sávszélesítés hatása a tőzsdei cégekre,https://forum.portfolio.hu/topics/savszelesites-hatasa-a-tozsdei-cegekre/286,5
264,A közeljövőben nem lesz külföldi patnere a BÉT-nek,https://forum.portfolio.hu/topics/a-kozeljovoben-nem-lesz-kulfoldi-patnere-a-bet-nek/264,34
288,Osztalékrekord,https://forum.portfolio.hu/topics/osztalekrekord/288,2
244,Humán részvények,https://forum.portfolio.hu/topics/human-reszvenyek/244,3
246,Mégis problémás lehet a Pick első negyedéve,https://forum.portfolio.hu/topics/megis-problemas-lehet-a-pick-elso-negyedeve/246,3
250,Új javaslat a kaliforniai áramválság orvoslására,https://forum.portfolio.hu/topics/uj-javaslat-a-kaliforniai-aramvalsag-orvoslasara/250,5
247,"Csendben, halkan, olcsón - beszélgetés Leisztinger Tamással",https://forum.portfolio.hu/topics/csendben-halkan-olcson-beszelgetes-leisztinger-tamassal/247,4
273,300 m euró,https://forum.portfolio.hu/topics/300-m-euro/273,5
282,10% felett az OMV a MOL-ban,https://forum.portfolio.hu/topics/10-felett-az-omv-a-mol-ban/282,4
222,EUnicum,https://forum.portfolio.hu/topics/eunicum/222,3
225,A tíz évre lefagyasztott hamburger esete,https://forum.portfolio.hu/topics/a-tiz-evre-lefagyasztott-hamburger-esete/225,6
231,Közel 50%-os osztalékfizetés a Westelnél !!!,https://forum.portfolio.hu/topics/kozel-50-os-osztalekfizetes-a-westelnel/231,5
232,Mi állhat a BorsodChem emelkedése mögött,https://forum.portfolio.hu/topics/mi-allhat-a-borsodchem-emelkedese-mogott/232,3
229,Gondolatok a Matávról,https://forum.portfolio.hu/topics/gondolatok-a-matavrol/229,15
234,Újabb kamatcsökkentés a héten? (2.),https://forum.portfolio.hu/topics/ujabb-kamatcsokkentes-a-heten-2/234,3
233,Nem kapta meg a Globus az Aranyfácánt,https://forum.portfolio.hu/topics/nem-kapta-meg-a-globus-az-aranyfacant/233,5
237,Vivendi a távközlés sűrűjében,https://forum.portfolio.hu/topics/vivendi-a-tavkozles-surujeben/237,3
238,Furcsa MOL saját részvény vásárlás,https://forum.portfolio.hu/topics/furcsa-mol-sajat-reszveny-vasarlas/238,2
200,Növelte részesedését a Skála Igazgatóságának elnöke,https://forum.portfolio.hu/topics/novelte-reszesedeset-a-skala-igazgatosaganak-elnoke/200,4
218,Cisco: történelmi csalódás,https://forum.portfolio.hu/topics/cisco-tortenelmi-csalodas/218,4
199,HB Westminster mérlegadatok,https://forum.portfolio.hu/topics/hb-westminster-merlegadatok/199,14
215,Elemzői előrejelzések a negyedik negyedévre (2 - Matáv.),https://forum.portfolio.hu/topics/elemzoi-elorejelzesek-a-negyedik-negyedevre-2-matav/215,5
223,"Mezőg. - Furár Gy.: közvetett költségek, beruházások",https://forum.portfolio.hu/topics/mezog-furar-gy-kozvetett-koltsegek-beruhazasok/223,3
224,Kisebb társaságok eredményei,https://forum.portfolio.hu/topics/kisebb-tarsasagok-eredmenyei/224,3
230,"Bombázzák Irakot, esnek az indexek",https://forum.portfolio.hu/topics/bombazzak-irakot-esnek-az-indexek/230,3
129,A Sibur opciós szerződést kötött a BC részvényeinek 24.7%-ra,https://forum.portfolio.hu/topics/a-sibur-opcios-szerzodest-kotott-a-bc-reszvenyeinek-247-ra/129,3
191,3.1%-os német GDP bővülés,https://forum.portfolio.hu/topics/31-os-nemet-gdp-bovules/191,4
202,Veszteséges lett a Deutsche Telekom a 4. negyedévben,https://forum.portfolio.hu/topics/veszteseges-lett-a-deutsche-telekom-a-4-negyedevben/202,3
205,Matáv kételyek,https://forum.portfolio.hu/topics/matav-ketelyek/205,4
204,BC: egy korszak véget ért (összefoglaló a közgyűlésr&#3,https://forum.portfolio.hu/topics/bc-egy-korszak-veget-ert-osszefoglalo-a-kozgy369lesr3/204,12
207,Eravis eladott szállodáiból,https://forum.portfolio.hu/topics/eravis-eladott-szallodaibol/207,3
208,Néhány gondolat a gyógyszerárakról,https://forum.portfolio.hu/topics/nehany-gondolat-a-gyogyszerarakrol/208,3
210,Garex közgyűlés,https://forum.portfolio.hu/topics/garex-kozgyules/210,3
211,Fevita eladás,https://forum.portfolio.hu/topics/fevita-eladas/211,3
213,Mutassa a foga fehérjét (Vakmajom),https://forum.portfolio.hu/topics/mutassa-a-foga-feherjet-vakmajom/213,4
138,Egis: ellentmondásos remekmű,https://forum.portfolio.hu/topics/egis-ellentmondasos-remekmu/138,3
192,Nem taposták egymást a befektetők,https://forum.portfolio.hu/topics/nem-tapostak-egymast-a-befektetok/192,3
195,Gyurós Tibor lett a Synergon vezérigazgatója,https://forum.portfolio.hu/topics/gyuros-tibor-lett-a-synergon-vezerigazgatoja/195,4
183,Kamatot csökkentett a FED (2.),https://forum.portfolio.hu/topics/kamatot-csokkentett-a-fed-2/183,6
189,Gyilkos volatilitás (Vakmajom),https://forum.portfolio.hu/topics/gyilkos-volatilitas-vakmajom/189,5
196,74%-a kelt el a felajánlott AH részvényeknek,https://forum.portfolio.hu/topics/74-a-kelt-el-a-felajanlott-ah-reszvenyeknek/196,3
197,Tőkét emel az Arago,https://forum.portfolio.hu/topics/toket-emel-az-arago/197,4
198,Pick akvizíció és tőkeemelés,https://forum.portfolio.hu/topics/pick-akvizicio-es-tokeemeles/198,4
185,Legfrissebb információk a magyar Vodafone-ról,https://forum.portfolio.hu/topics/legfrissebb-informaciok-a-magyar-vodafone-rol/185,6
201,Egymilliárdos veszteség a DÉDÁSZ Rt.-nél,https://forum.portfolio.hu/topics/egymilliardos-veszteseg-a-dedasz-rt-nel/201,4
268,Locsolóversek,https://forum.portfolio.hu/topics/locsoloversek/268,8
255,Zwack: változatlanul 750 Ft-os osztalék,https://forum.portfolio.hu/topics/zwack-valtozatlanul-750-ft-os-osztalek/255,6
257,SASAD,https://forum.portfolio.hu/topics/sasad/257,4
270,Cisco: erősen romló kilátások (2),https://forum.portfolio.hu/topics/cisco-erosen-romlo-kilatasok-2/270,4
279,Pár gondolat a Maktelről,https://forum.portfolio.hu/topics/par-gondolat-a-maktelrol/279,6
136,MOL: pontosítás a 7.3 mrd Ft-ról,https://forum.portfolio.hu/topics/mol-pontositas-a-73-mrd-ft-rol/136,8
147,A Tőzsdetanács november 27-i ülése,https://forum.portfolio.hu/topics/a-tozsdetanacs-november-27-i-ulese/147,3
152,Synergon,https://forum.portfolio.hu/topics/synergon/152,16
159,AH-kibocsátás: bizonytalan időre elhalasztva,https://forum.portfolio.hu/topics/ah-kibocsatas-bizonytalan-idore-elhalasztva/159,6
175,20%-os adó dec20-tól,https://forum.portfolio.hu/topics/20-os-ado-dec20-tol/175,2
174,Folytatódik a karácsonyi bevásárlás,https://forum.portfolio.hu/topics/folytatodik-a-karacsonyi-bevasarlas/174,4
178,Borított az Aranypók,https://forum.portfolio.hu/topics/boritott-az-aranypok/178,3
186,Legfrissebb információk a magyar Vodafone-ról,https://forum.portfolio.hu/topics/legfrissebb-informaciok-a-magyar-vodafone-rol/186,4
187,graphisoft,https://forum.portfolio.hu/topics/graphisoft/187,6
188,Tőzsdetanács napirendje,https://forum.portfolio.hu/topics/tozsdetanacs-napirendje/188,9
143,AH: jegyzési feltételek (2.),https://forum.portfolio.hu/topics/ah-jegyzesi-feltetelek-2/143,7
167,Budapest Bank veszteségek,https://forum.portfolio.hu/topics/budapest-bank-vesztesegek/167,5
153,6.2%-ra emelkedett a munkanélküliség,https://forum.portfolio.hu/topics/62-ra-emelkedett-a-munkanelkuliseg/153,13
169,A legjobb tőzsdei internetes oldal - köszönjük,https://forum.portfolio.hu/topics/a-legjobb-tozsdei-internetes-oldal-koszonjuk/169,7
172,Alapkezelők várakozásai,https://forum.portfolio.hu/topics/alapkezelok-varakozasai/172,3
161,Levél a Főfelügyelőséghez,https://forum.portfolio.hu/topics/level-a-fofelugyeloseghez/161,7
173,Kivárás az AH esetében,https://forum.portfolio.hu/topics/kivaras-az-ah-eseteben/173,7
155,Mi lesz veled technológiai szektor,https://forum.portfolio.hu/topics/mi-lesz-veled-technologiai-szektor/155,2
157,Visszavonják az AH tranzakciót?,https://forum.portfolio.hu/topics/visszavonjak-az-ah-tranzakciot/157,3
158,Hétfőn sem lesz Virginia/econet.hu kereskedés,https://forum.portfolio.hu/topics/hetfon-sem-lesz-virginiaeconethu-kereskedes/158,3
162,Figyelmeztet az Intel is,https://forum.portfolio.hu/topics/figyelmeztet-az-intel-is/162,3
168,Surányi a Gazdasági Bizottság előtt,https://forum.portfolio.hu/topics/suranyi-a-gazdasagi-bizottsag-elott/168,4
154,Itt az első internetes papír a BÉT-en,https://forum.portfolio.hu/topics/itt-az-elso-internetes-papir-a-bet-en/154,23
128,EGIS: fél évvel csúszik a Buspiron amerikai bevezetése,https://forum.portfolio.hu/topics/egis-fel-evvel-csuszik-a-buspiron-amerikai-bevezetese/128,6
38751,A víruspánik kihatásai az ingatlanárakra,https://forum.portfolio.hu/topics/a-viruspanik-kihatasai-az-ingatlanarakra/38751,4
190,Mobiltelefonról is jászható a ingyenlottó,https://forum.portfolio.hu/topics/mobiltelefonrol-is-jaszhato-a-ingyenlotto/190,12
38248,OPUS a kinai szabályozott részvény piacon.,https://forum.portfolio.hu/topics/opus-a-kinai-szabalyozott-reszveny-piacon/38248,11
27578,Egyesül a Konzum és az Opus,https://forum.portfolio.hu/topics/egyesul-a-konzum-es-az-opus/27578,29
17486,"Feladta a Malév, ma már nem repül",https://forum.portfolio.hu/topics/feladta-a-malev-ma-mar-nem-repul/17486,184
38762,Önkéntes Nyugdíjpénztár,https://forum.portfolio.hu/topics/onkentes-nyugdijpenztar/38762,3
13033,Ellenállás topik.,https://forum.portfolio.hu/topics/ellenallas-topik/13033,402
8046,Ha lenne pénzed holnap mit vennél max. befektetési idő 1 hónap?,https://forum.portfolio.hu/topics/ha-lenne-penzed-holnap-mit-vennel-max-befektetesi-ido-1-honap/8046,242 948
38768,Ellepték a kínai lakásvásárlók Budapestet - Ennyi lakás került tavaly külföldi kézbe,https://forum.portfolio.hu/topics/elleptek-a-kinai-lakasvasarlok-budapestet-ennyi-lakas-kerult-tavaly-kulfoldi-kezbe/38768,3
21799,Hun Mining létetik-e még ?,https://forum.portfolio.hu/topics/hun-mining-letetik-e-meg/21799,116
127,PSZÁF: határozott fellépés a Garmondnál,https://forum.portfolio.hu/topics/pszaf-hatarozott-fellepes-a-garmondnal/127,5
146,"PSZÁF: ha harc, hát legyen harc",https://forum.portfolio.hu/topics/pszaf-ha-harc-hat-legyen-harc/146,4
148,Leágazóban a befektetési bankok profitja,https://forum.portfolio.hu/topics/leagazoban-a-befektetesi-bankok-profitja/148,3
151,"AH maximum ár: 6,200 Ft",https://forum.portfolio.hu/topics/ah-maximum-ar-6200-ft/151,4
124,MOL: 25% felett kötelező felvásárlási ajánlat (3.),https://forum.portfolio.hu/topics/mol-25-felett-kotelezo-felvasarlasi-ajanlat-3/124,7
150,PSZÁF tárgyalás a BChem részvényeseivel,https://forum.portfolio.hu/topics/pszaf-targyalas-a-bchem-reszvenyeseivel/150,11
144,AH-MVM-Vivendi,https://forum.portfolio.hu/topics/ah-mvm-vivendi/144,12
291,Portfólió-befektető a láthatáron!,https://forum.portfolio.hu/topics/portfolio-befekteto-a-lathataron/291,3
370,Vörös Európa,https://forum.portfolio.hu/topics/voros-europa/370,4
371,Ismét jobb volt a Pannon,https://forum.portfolio.hu/topics/ismet-jobb-volt-a-pannon/371,3
374,A OMV nyerte a PKN tendert (6.) - Nafta Polska cáfol !!!,https://forum.portfolio.hu/topics/a-omv-nyerte-a-pkn-tendert-6-nafta-polska-cafol/374,7
376,Az első számszerű becslés: -14%,https://forum.portfolio.hu/topics/az-elso-szamszeru-becsles-14/376,7
377,Amerika,https://forum.portfolio.hu/topics/amerika/377,4
381,Antenna,https://forum.portfolio.hu/topics/antenna/381,2
383,"Robbanás az üzemben, kisebb pánik a piacon",https://forum.portfolio.hu/topics/robbanas-az-uzemben-kisebb-panik-a-piacon/383,3
385,Hmmmmm,https://forum.portfolio.hu/topics/hmmmmm/385,2
384,Jogszerűség és a tőzsdei etika,https://forum.portfolio.hu/topics/jogszeruseg-es-a-tozsdei-etika/384,4
38743,"BET fejlesztés 2020-ban, hogy állunk most?",https://forum.portfolio.hu/topics/bet-fejlesztes-2020-ban-hogy-allunk-most/38743,7
38745,A Világ nagy dolgai (Összeesküvés elméletek gazdasági szempontokból),https://forum.portfolio.hu/topics/a-vilag-nagy-dolgai-osszeeskuves-elmeletek-gazdasagi-szempontokbol/38745,4
27692,tőzsdepszichológia,https://forum.portfolio.hu/topics/tozsdepszichologia/27692,26
38138,Orbán Viktor teljesíti a harmadik feltételt: maradhat a CEU,https://forum.portfolio.hu/topics/orban-viktor-teljesiti-a-harmadik-feltetelt-maradhat-a-ceu/38138,124
6175,roman tozsde,https://forum.portfolio.hu/topics/roman-tozsde/6175,918
25391,LÓGÓFIBÓ,https://forum.portfolio.hu/topics/logofibo/25391,266
38434,Jöhet az újabb Boeing-botrány,https://forum.portfolio.hu/topics/johet-az-ujabb-boeing-botrany/38434,32
26590,Soha nem látott támogatás a Soros-terv ellen,https://forum.portfolio.hu/topics/soha-nem-latott-tamogatas-a-soros-terv-ellen/26590,4 010
12776,Zuhanás,https://forum.portfolio.hu/topics/zuhanas/12776,128
5475,Kijárási tilalom lesz?,https://forum.portfolio.hu/topics/kijarasi-tilalom-lesz/5475,12
27040,Ma épp zuhan az Est Media,https://forum.portfolio.hu/topics/ma-epp-zuhan-az-est-media/27040,180
22257,Újra a PannErgy a sztár,https://forum.portfolio.hu/topics/ujra-a-pannergy-a-sztar/22257,15
9403,"Orbán, Gyurcsány miatt esik a forint !",https://forum.portfolio.hu/topics/orban-gyurcsany-miatt-esik-a-forint/9403,14
38375,Beszólt Magyarországnak az EU a rossz egészségügy miatt,https://forum.portfolio.hu/topics/beszolt-magyarorszagnak-az-eu-a-rossz-egeszsegugy-miatt/38375,13
24843,"TBSZ: van büntetőkamat, ha 3 év előtt veszem ki?",https://forum.portfolio.hu/topics/tbsz-van-buntetokamat-ha-3-ev-elott-veszem-ki/24843,31
27294,"WIZZ AIR short? Már a retikült sem vihetik a fedélzetre az utasok, ha nem fizetnek érte!",https://forum.portfolio.hu/topics/wizz-air-short-mar-a-retikult-sem-vihetik-a-fedelzetre-az-utasok-ha-nem-fizetnek-erte/27294,9
12746,Nézze meg mi vár Önre Fidesz-országban!,https://forum.portfolio.hu/topics/nezze-meg-mi-var-onre-fidesz-orszagban/12746,381
24436,Elhunyt Fidel Castro az utolsó hős,https://forum.portfolio.hu/topics/elhunyt-fidel-castro-az-utolso-hos/24436,208
7527,"Mutyiország,mutyi emberekkel.....",https://forum.portfolio.hu/topics/mutyiorszagmutyi-emberekkel/7527,135
38795,EU (örök) kötvény - ki fizeti meg a valódi kamatot?,https://forum.portfolio.hu/topics/eu-orok-kotveny-ki-fizeti-meg-a-valodi-kamatot/38795,5
25780,Átneveznék Csongrád megyét,https://forum.portfolio.hu/topics/atneveznek-csongrad-megyet/25780,7
38806,"Ki, hova tervezi az idei nyaralását?",https://forum.portfolio.hu/topics/ki-hova-tervezi-az-idei-nyaralasat/38806,7
25540,Soros személyesen Orbánnak üzent,https://forum.portfolio.hu/topics/soros-szemelyesen-orbannak-uzent/25540,9
38804,NUTEX FÓRUM,https://forum.portfolio.hu/topics/nutex-forum/38804,8
2199,Kárpótlási jegy: Most mennyi is az annyi?,https://forum.portfolio.hu/topics/karpotlasi-jegy-most-mennyi-is-az-annyi/2199,6 124
38810,"Elhunyt az Éjjel-Nappal Budapest Sztárja ,Czibók László Testépitö",https://forum.portfolio.hu/topics/elhunyt-az-ejjel-nappal-budapest-sztarja-czibok-laszlo-testepito/38810,6
38811,Mutyiexpressz,https://forum.portfolio.hu/topics/mutyiexpressz/38811,3
372,Nem várható nagy mozgás,https://forum.portfolio.hu/topics/nem-varhato-nagy-mozgas/372,4
38784,"Mikor lesz az Opus 1000, a Konzum 10000 forint?",https://forum.portfolio.hu/topics/mikor-lesz-az-opus-1000-a-konzum-10000-forint/38784,26
38162,"Az infláció nem száll el, hiába száguldanak a bérek",https://forum.portfolio.hu/topics/az-inflacio-nem-szall-el-hiaba-szaguldanak-a-berek/38162,15
38781,Gazdaság a koronavírus árnyékában,https://forum.portfolio.hu/topics/gazdasag-a-koronavirus-arnyekaban/38781,29
27582,Mesterséges intelligencián alapuló rendszerek értékesítésébe kezd az OTT-ONE,https://forum.portfolio.hu/topics/mesterseges-intelligencian-alapulo-rendszerek-ertekesitesebe-kezd-az-ott-one/27582,14
23635,Erste Certifikátok megbizhatatlanságaáról,https://forum.portfolio.hu/topics/erste-certifikatok-megbizhatatlansagaarol/23635,38
38104,Házhozszállításba kezdene a hazai McDonald's,https://forum.portfolio.hu/topics/hazhozszallitasba-kezdene-a-hazai-mcdonalds/38104,7
26796,Mi Hazánk Mozgalom - avagy Orbán láncra vert kutyái,https://forum.portfolio.hu/topics/mi-hazank-mozgalom-avagy-orban-lancra-vert-kutyai/26796,1 989
27540,OTT egy mega-giga lufi,https://forum.portfolio.hu/topics/ott-egy-mega-giga-lufi/27540,8
6534,40%-os Amazon rali,https://forum.portfolio.hu/topics/40-os-amazon-rali/6534,6
38775,Plus500 platform,https://forum.portfolio.hu/topics/plus500-platform/38775,4
16222,xtb online trader,https://forum.portfolio.hu/topics/xtb-online-trader/16222,20
38739,Csoki Elektromos Autos topikja,https://forum.portfolio.hu/topics/csoki-elektromos-autos-topikja/38739,123
38805,Best Of Evike,https://forum.portfolio.hu/topics/best-of-evike/38805,29
6447,Átszállítás közben két kórház közt meghalt egy beteg,https://forum.portfolio.hu/topics/atszallitas-kozben-ket-korhaz-kozt-meghalt-egy-beteg/6447,498
38796,SP500 long/short CERTI,https://forum.portfolio.hu/topics/sp500-longshort-certi/38796,3
14009,Mr Gordon Gekko topicja,https://forum.portfolio.hu/topics/mr-gordon-gekko-topicja/14009,63
24605,Tarlós átalakítaná Budapest tömegközlekedését,https://forum.portfolio.hu/topics/tarlos-atalakitana-budapest-tomegkozlekedeset/24605,10
38586,"Donald Trump ""emberséges"" fellépésre kéri Kínát",https://forum.portfolio.hu/topics/donald-trump-emberseges-fellepesre-keri-kinat/38586,4
22501,Elhunyt Göncz Árpád,https://forum.portfolio.hu/topics/elhunyt-goncz-arpad/22501,562
23734,Re: Fekete országot hoznának létre az USA-n belül,https://forum.portfolio.hu/topics/re-fekete-orszagot-hoznanak-letre-az-usa-n-belul/23734,71
38807,Moderna (MRNA),https://forum.portfolio.hu/topics/moderna-mrna/38807,3
38820,Nikola az újabb Tesla őrület???,https://forum.portfolio.hu/topics/nikola-az-ujabb-tesla-orulet/38820,5
25107,Soros takarodj,https://forum.portfolio.hu/topics/soros-takarodj/25107,1 079
38055,Már csak a román és albán egészségügy rosszabb a magyarnál,https://forum.portfolio.hu/topics/mar-csak-a-roman-es-alban-egeszsegugy-rosszabb-a-magyarnal/38055,38
37873,Magyarország jobban teljesít,https://forum.portfolio.hu/topics/magyarorszag-jobban-teljesit/37873,83
38799,Virusvalsag-visszaterunk-meg-valaha-a-normalis-kerekvagasba,https://forum.portfolio.hu/topics/virusvalsag-visszaterunk-meg-valaha-a-normalis-kerekvagasba/38799,20
